Dread spider : 		0	0	2	0	0	0	0	0	0	0	0	132	32	128	191	32	0
Dark ghoul : 		0	0	4	0	0	0	0	0	0	0	0	132	32	80	166	32	0
Gazer : 		0	64	4	0	0	0	0	0	0	0	0	132	0	128	143	32	0
Mage : 		0	0	8	0	0	128	0	0	0	0	0	132	32	64	172	32	0
Dark ghoul : 		0	0	4	0	0	0	0	0	0	0	0	132	32	80	178	32	0
Feral troll : 		0	0	4	0	0	0	0	0	0	0	0	132	32	160	234	32	0
Mage : 		0	0	8	0	0	128	0	0	0	0	0	132	32	240	176	32	0
Great troll : 		0	128	8	0	0	0	0	0	0	0	0	132	0	144	55	32	0
Acid slug : 		0	0	8	0	0	132	0	0	0	0	0	132	32	80	71	32	0
Acid slug : 		0	0	8	0	0	128	0	0	0	0	0	132	32	48	75	0	0
Flesh slug : 		0	0	8	0	0	128	0	0	0	0	0	132	32	112	67	0	0
Flesh slug : 		0	0	8	0	0	128	0	0	0	0	0	132	32	48	67	0	0
Rotworm : 		0	0	8	0	0	128	0	0	0	0	0	132	32	128	75	0	0
Rotworm : 		0	0	8	0	0	128	0	0	0	0	0	132	32	96	67	0	0
Rotworm : 		0	0	8	0	0	128	0	0	0	0	0	132	32	48	75	0	0
Bloodworm : 		0	0	8	0	0	128	0	0	0	0	0	132	32	48	71	0	0
Bloodworm : 		0	0	8	0	0	128	0	0	0	0	0	132	32	80	75	0	0
Bloodworm : 		0	0	8	0	0	128	0	0	0	0	0	132	32	112	67	0	0
Dread spider : 		0	0	4	0	0	0	0	0	0	0	0	132	0	224	74	32	0
Dread spider : 		0	0	4	0	0	0	0	0	0	0	0	132	0	224	66	32	0
Dread spider : 		0	0	4	0	0	0	0	0	0	0	0	132	0	160	74	32	0
Dread spider : 		0	0	4	0	0	0	0	0	0	0	0	132	0	160	66	32	0
Headless : 		0	0	4	0	0	0	0	0	0	0	0	132	0	80	111	32	0
Headless : 		187	0	4	0	0	0	0	0	0	0	5	132	0	112	107	32	0
Vampire bat : 		0	64	2	0	0	128	0	0	0	0	0	132	32	32	163	32	0
Troll : 		0	128	8	0	0	0	0	0	0	0	0	132	0	144	35	32	0
Mage : 		0	0	8	0	0	192	0	0	0	0	0	132	32	80	61	32	0
Mage : 		0	0	8	0	0	192	0	0	0	0	0	132	32	80	97	32	0
Mage : 		0	0	8	0	0	208	0	0	0	0	0	132	32	160	184	32	0
Vampire bat : 		0	64	2	0	0	64	0	0	0	0	0	132	32	64	163	32	0
Cave bat : 		0	64	2	0	0	64	0	0	0	0	0	132	32	0	167	32	0
Mongbat : 		0	64	2	0	0	64	0	0	0	0	0	132	32	64	147	32	0
Mongbat : 		0	64	2	0	0	64	0	0	0	0	0	132	32	32	151	32	0
Mage : 		0	0	8	0	0	192	0	0	0	0	0	132	32	80	173	32	0
Cave bat : 		0	64	2	0	0	128	0	0	0	0	0	132	32	80	143	32	0
Mage : 		0	0	8	0	0	192	0	0	0	0	0	132	32	128	84	32	0
Mage : 		0	0	8	0	0	192	0	0	0	0	0	132	32	176	172	32	0
Mage : 		131	0	8	0	0	192	0	0	0	0	5	132	32	112	129	32	0
Mage : 		0	0	8	0	0	192	0	0	0	0	0	132	32	160	84	59	0
Headless : 		0	0	4	0	0	0	0	0	0	0	0	132	32	0	199	32	0
Cave bat : 		0	64	2	0	0	128	0	0	0	0	0	132	32	32	143	32	0
Stone golem : 		0	10	26	0	0	144	0	0	0	0	0	134	0	96	25	32	128
Cave bat : 		0	8	8	0	0	128	0	0	0	0	0	132	32	160	153	0	128
Cave bat : 		0	72	8	0	0	128	0	0	0	0	0	132	32	112	17	2	128
Cave bat : 		0	72	8	0	0	128	0	0	0	0	0	132	32	224	153	34	0
Cave bat : 		0	72	8	0	0	128	0	0	0	0	0	132	32	128	12	0	0
Cave bat : 		0	72	8	0	0	128	0	0	0	0	0	132	32	96	41	2	0
Cave bat : 		0	72	8	0	0	128	0	0	0	0	0	132	32	64	141	34	128
Cave bat : 		0	72	8	0	0	128	0	0	0	0	0	132	32	128	145	34	128
Shadow beast : 		0	0	4	0	0	4	0	0	0	0	0	132	0	128	134	34	0
Ghost : 		0	8	4	0	0	0	0	0	0	0	0	132	32	160	65	34	128
Cave bat : 		0	72	8	0	0	128	0	0	0	0	0	132	32	96	149	2	128
Great troll : 		0	0	4	0	0	0	0	0	0	0	0	132	32	176	211	34	0
Mage : 		0	8	7	0	0	128	0	0	0	0	0	132	32	64	7	26	128
Grey goblin : 		0	10	7	16	0	64	0	0	0	0	0	134	32	96	109	5	0
Mage : 		0	8	7	0	0	128	0	0	0	0	0	132	0	160	83	26	128
Grey goblin : 		0	10	7	32	0	64	0	0	1	0	0	134	32	128	117	19	0
Fire elemental : 		0	40	4	0	0	0	0	0	0	0	0	132	32	16	135	56	128
Fire elemental : 		0	40	4	0	0	0	0	0	0	0	0	132	32	80	139	45	0
Imp : 		0	8	7	0	0	128	0	0	0	0	0	132	0	64	158	29	128
Imp : 		0	8	7	0	0	128	0	0	0	0	0	132	0	64	134	10	0
Imp : 		0	8	7	0	0	128	0	0	0	0	0	132	0	48	138	13	0
Feral troll : 		0	8	7	0	0	64	0	0	0	0	0	132	32	16	14	32	0
Imp : 		128	72	10	0	0	128	0	0	0	0	5	132	0	80	142	32	128
Dire ghost : 		0	8	4	0	0	0	0	0	3	0	0	132	32	32	163	24	128
Ghost : 		0	0	4	0	0	0	0	0	0	0	0	132	32	48	78	62	0
Ghost : 		0	0	4	0	0	0	0	0	0	0	0	132	32	32	78	56	0
Grey goblin : 		0	4	7	0	0	64	0	0	0	0	0	134	32	128	121	2	0
Dire ghost : 		0	0	4	0	0	0	0	0	0	0	0	132	32	96	207	32	0
Giant rat : 		0	8	4	0	0	0	0	0	0	0	0	132	32	208	179	32	128
Gazer : 		0	64	4	0	0	0	0	0	0	0	0	132	32	144	171	50	0
Dire ghost : 		0	8	4	0	0	0	0	0	0	0	0	132	32	192	202	14	0
Gazer : 		0	8	4	0	0	16	0	0	0	0	0	132	32	32	156	43	0
Dire ghost : 		0	8	4	0	0	0	0	0	0	0	0	132	32	240	144	30	0
Reaper : 		0	0	4	0	0	0	0	0	0	0	0	132	32	128	132	36	0
Grey goblin : 		224	10	26	48	0	64	0	0	0	0	0	134	32	128	109	0	0
Reaper : 		0	10	20	0	0	0	0	0	0	0	0	134	32	48	108	0	0
Grey goblin : 		0	8	7	0	0	68	0	0	0	0	0	132	0	112	111	34	0
Feral troll : 		187	8	7	0	0	64	0	0	0	0	5	132	32	32	30	60	128
Dread spider : 		0	0	4	0	0	0	0	0	0	0	0	132	32	144	14	43	0
Grey goblin : 		0	8	10	0	0	68	0	0	0	0	0	132	0	80	88	38	0
Earth golem : 		0	56	8	0	0	128	0	0	0	0	0	132	32	144	247	13	0
Grey goblin : 		0	8	10	0	0	68	0	0	0	0	0	132	32	208	21	46	0
Tybal : 		0	8	4	0	0	16	0	0	0	0	0	132	32	160	216	43	128
Dread spider : 		0	128	4	0	0	0	0	0	0	0	0	132	32	176	18	35	0
Fire elemental : 		0	40	4	0	0	0	0	0	0	0	0	132	32	208	142	56	0
Earth golem : 		66	8	7	0	0	128	0	0	0	0	5	132	32	96	146	2	128
Dread spider : 		0	0	4	0	0	0	0	0	0	0	0	132	32	176	54	41	0
Earth golem : 		0	8	7	0	0	128	0	0	0	0	0	132	32	64	138	23	0
Fire elemental : 		0	40	4	0	0	0	0	0	0	0	0	132	32	144	226	53	0
Dread spider : 		0	0	4	0	0	0	0	0	0	0	0	132	32	128	62	47	0
Fire elemental : 		0	40	4	0	0	0	0	0	0	0	0	132	32	176	143	62	0
Fire elemental : 		0	40	4	0	0	0	0	0	0	0	0	132	32	128	190	38	128
Fire elemental : 		0	40	4	0	0	0	0	0	0	0	0	132	32	128	206	4	128
Grey goblin : 		0	8	8	0	0	68	0	0	5	0	0	132	32	192	37	43	128
Grey goblin : 		0	8	8	0	0	68	0	0	0	0	0	132	32	192	45	54	0
Grey goblin : 		0	8	7	0	0	68	0	0	0	0	0	132	32	224	33	55	0
Feral troll : 		0	8	7	0	0	64	0	0	0	0	0	132	32	240	17	43	0
Feral troll : 		0	8	7	0	0	64	0	0	0	0	0	132	32	208	25	40	128
Grey goblin : 		0	8	7	0	0	68	0	0	0	0	0	134	32	128	72	37	128
Feral troll : 		0	8	8	0	0	64	0	0	0	0	0	132	32	48	92	34	128
Grey goblin : 		0	8	7	0	0	68	0	0	0	0	0	134	32	112	76	51	128
Grey goblin : 		0	8	7	0	0	68	0	0	0	0	0	132	32	112	80	40	0
Grey goblin : 		0	8	7	0	0	68	0	0	0	0	0	132	32	32	84	47	128
Deep lurker : 		197	24	20	48	0	0	0	0	0	0	0	134	32	144	60	5	128
Gazer : 		0	8	4	0	0	128	0	0	0	0	0	132	32	160	120	24	0
Feral troll : 		0	8	7	0	0	64	0	0	0	0	0	132	32	80	80	39	128
Mage : 		0	6	7	0	0	128	0	0	0	0	0	134	32	240	54	2	128
Fire elemental : 		0	40	4	0	0	0	0	0	0	0	0	132	32	144	170	62	128
Fire elemental : 		186	16	8	0	0	2	0	0	0	0	5	132	32	208	131	39	128
Deep lurker : 		0	26	20	32	0	0	0	0	0	0	0	134	96	112	93	5	0
Feral troll : 		0	8	8	0	0	64	0	0	0	0	0	132	32	32	96	37	0
Deep lurker : 		0	152	4	0	0	0	0	0	0	0	0	132	32	112	25	2	128
Deep lurker : 		0	152	4	0	0	0	0	0	0	0	0	132	32	96	8	49	0
Deep lurker : 		0	24	4	0	0	0	0	0	0	0	0	132	32	144	8	32	128
Lurker : 		0	24	4	0	0	0	0	0	0	0	0	132	32	112	16	54	0
Fire elemental : 		0	0	2	0	0	1	0	0	0	0	0	132	32	176	242	63	0
Fire elemental : 		0	0	2	0	0	1	0	0	0	0	0	132	32	128	143	34	0
Deep lurker : 		0	24	4	0	0	0	0	0	0	0	0	132	32	32	36	26	128
Fire elemental : 		0	0	2	0	0	1	0	0	0	0	0	132	32	176	242	63	0
Deep lurker : 		0	24	4	0	0	0	0	0	0	0	0	132	32	16	28	14	128
Mountainman : 		0	8	7	0	0	144	0	0	0	0	0	132	32	112	11	24	128
Fighter : 		0	8	7	0	0	128	0	0	0	0	0	132	32	144	31	58	0
Dread spider : 		133	4	20	16	128	0	83	11	0	0	0	134	96	0	75	133	128
Mountainman : 		0	8	7	0	0	144	0	0	0	0	0	132	32	48	43	19	128
Fighter : 		0	8	7	0	0	144	0	0	0	0	0	132	32	112	27	21	0
Outcast : 		0	8	7	0	0	128	0	0	0	0	0	132	32	80	51	26	0
Grey goblin : 		0	8	7	0	0	68	0	0	0	0	0	132	0	112	103	32	128
Grey goblin : 		0	8	7	0	0	68	0	0	0	0	0	132	0	144	115	41	128
Grey goblin : 		0	8	8	0	0	68	0	0	0	0	0	132	32	32	10	46	128
Grey goblin : 		0	8	8	0	0	68	0	0	0	0	0	132	32	48	14	37	0
Feral troll : 		0	8	7	0	0	68	0	0	0	0	0	132	32	128	107	39	128
Feral troll : 		0	8	7	0	0	128	0	0	0	0	0	132	32	144	103	34	0
Dread spider : 		0	0	4	0	0	0	0	0	0	0	0	132	32	112	46	37	0
Fire elemental : 		0	40	4	0	0	0	0	0	0	0	0	132	32	176	154	37	128
Fighter : 		64	4	23	48	0	128	0	0	0	0	0	134	32	224	76	0	128
Fighter : 		0	140	8	64	0	144	0	0	18	0	0	132	32	192	190	23	140
Dread spider : 		0	32	8	0	0	0	0	0	0	0	0	132	32	208	234	58	0
Giant rat : 		0	140	4	0	0	0	0	0	0	0	0	132	32	32	178	4	0
Giant rat : 		0	12	2	0	0	64	0	0	0	0	0	132	32	192	175	1	128
Giant rat : 		0	0	8	0	0	0	0	0	0	0	0	132	32	16	115	36	0
Giant rat : 		0	12	2	0	0	64	0	0	0	0	0	132	32	16	91	3	0
Giant rat : 		188	140	20	16	192	64	156	15	0	0	3	132	44	208	107	156	8
Reaper : 		0	0	8	0	0	0	0	0	0	0	0	132	32	240	234	41	0
Giant rat : 		0	12	2	0	0	64	0	0	24	0	0	132	32	160	23	30	128
Giant rat : 		0	12	2	64	0	64	0	0	0	0	0	132	32	128	58	25	140
Giant rat : 		0	12	4	64	0	0	0	0	0	0	0	132	32	48	39	0	136
Giant rat : 		0	0	8	0	0	0	0	0	0	0	0	132	32	160	59	41	0
Giant rat : 		0	140	2	0	0	64	0	0	0	0	0	132	32	96	26	11	128
Giant rat : 		0	12	2	0	0	64	0	0	0	0	0	132	32	0	54	27	0
Giant rat : 		0	12	4	0	0	0	0	0	0	0	0	132	32	208	12	1	128
Giant rat : 		0	140	2	64	0	64	0	0	0	0	0	132	32	128	72	3	4
Giant rat : 		0	140	2	64	0	64	0	0	0	0	0	132	32	96	25	11	8
Giant rat : 		0	12	4	64	0	0	0	0	0	0	0	132	32	192	72	18	12
Giant rat : 		0	140	2	64	0	64	0	0	0	0	0	132	32	192	220	23	140
Slasher of veils : 		0	172	7	0	0	64	0	0	0	0	0	132	32	16	130	55	128
Giant rat : 		0	12	4	0	0	0	0	0	0	0	0	132	32	112	181	13	0
Giant rat : 		0	12	2	0	0	64	0	0	0	0	0	132	32	32	228	16	0
Giant rat : 		225	14	18	0	0	64	0	0	0	0	3	132	44	112	104	1	128
Giant rat : 		0	142	20	0	0	0	0	0	0	0	3	132	44	128	136	0	8
Fire elemental : 		0	44	2	0	0	0	0	0	0	0	0	132	32	48	167	20	0
Ghost : 		0	12	4	0	0	0	0	0	0	0	0	132	32	48	40	13	4
Giant rat : 		0	12	2	0	0	64	0	0	19	0	0	132	32	112	231	6	132
Fire elemental : 		0	44	2	64	0	0	0	0	0	0	0	132	32	240	92	20	136
Fire elemental : 		0	44	2	64	0	0	0	0	0	0	0	132	32	80	88	3	136
Fire elemental : 		0	44	2	64	0	0	0	0	0	0	0	132	32	224	37	14	8
Fire elemental : 		0	44	2	0	0	0	0	0	0	0	0	132	32	64	18	29	128
Fire elemental : 		0	44	2	64	0	0	0	0	0	0	0	132	32	96	134	23	140
Fire elemental : 		0	44	2	64	0	0	0	0	0	0	0	132	32	80	214	27	140
Fire elemental : 		0	44	2	64	0	0	0	0	0	0	0	132	32	112	216	19	132
Fire elemental : 		0	44	2	64	0	0	0	0	0	0	0	132	32	96	165	0	4
Reaper : 		250	14	18	32	0	0	0	0	0	0	0	134	32	48	124	0	136
Reaper : 		0	12	2	64	0	0	0	0	0	0	0	132	32	32	209	6	4
Reaper : 		0	128	4	0	0	0	0	0	0	0	0	132	32	240	114	63	0
Reaper : 		0	12	2	64	0	0	0	0	0	0	0	132	32	144	63	8	4
Reaper : 		0	12	8	64	0	0	0	0	0	0	0	132	32	128	34	14	4
Dire ghost : 		160	206	21	0	196	0	160	0	0	0	1	132	0	16	124	160	141
Ghost : 		159	0	8	0	0	0	0	0	1	0	5	132	32	128	82	37	0
Stone golem : 		0	12	4	64	0	0	0	0	24	0	0	132	32	64	41	8	4
Dread spider : 		0	0	8	0	0	0	0	0	0	0	0	132	32	112	28	62	0
Mongbat : 		0	76	2	64	0	64	0	0	0	0	0	132	32	192	207	6	12
Earth golem : 		0	14	20	48	0	0	0	0	0	0	0	134	32	32	156	18	140
Stone golem : 		0	0	8	0	0	0	0	0	0	0	0	132	32	224	16	58	0
Feral troll : 		0	128	8	0	0	0	0	0	0	0	0	132	32	16	243	51	0
Wolf spider : 		0	0	8	0	0	64	0	0	0	0	0	132	32	64	243	32	0
Mongbat : 		0	76	2	0	0	64	0	0	14	0	0	132	32	176	239	17	4
Mongbat : 		0	204	2	0	0	64	0	0	0	0	0	132	32	208	35	13	0
Mongbat : 		0	204	2	0	0	64	0	0	0	0	0	132	32	192	28	0	128
Mongbat : 		0	204	4	64	0	0	0	0	0	0	0	132	32	48	60	3	4
Mongbat : 		0	76	2	64	0	64	0	0	0	0	0	132	32	48	196	26	140
Mongbat : 		16	76	18	16	0	64	0	0	0	0	8	132	44	208	144	16	8
Stone golem : 		0	128	8	0	0	0	0	0	0	0	0	132	32	240	246	51	0
Mongbat : 		0	204	2	0	0	0	0	0	0	0	0	132	32	96	202	28	128
Mongbat : 		0	204	2	0	0	64	0	0	0	0	0	132	32	80	159	20	0
Feral troll : 		0	0	4	0	0	64	0	0	0	0	0	132	32	96	127	56	0
Mongbat : 		0	64	4	0	0	0	0	0	0	0	0	132	32	0	103	62	0
Mongbat : 		0	0	8	0	0	0	0	0	0	0	0	132	32	208	123	32	0
Mongbat : 		0	76	2	0	0	0	0	0	0	0	0	132	32	240	6	2	128
Mongbat : 		0	76	2	64	0	64	0	0	0	0	0	132	32	176	30	0	136
Headless : 		0	0	8	0	0	64	0	0	0	0	0	132	32	160	225	32	0
Mongbat : 		0	76	2	0	0	64	0	0	0	0	0	132	32	112	126	18	128
Fire elemental : 		0	32	7	0	0	64	0	0	0	0	0	132	32	176	133	46	0
Mongbat : 		0	76	2	0	0	0	0	0	0	0	0	132	32	16	29	11	128
Mongbat : 		0	76	4	64	0	0	0	0	0	0	0	132	32	240	53	30	132
Dread spider : 		0	12	8	64	0	0	0	0	0	0	0	132	32	224	59	4	12
Wolf spider : 		0	140	8	0	0	0	0	0	0	0	0	132	32	160	35	19	0
Wolf spider : 		0	12	8	0	0	0	0	0	0	0	0	132	32	144	50	13	128
Wolf spider : 		0	12	8	64	0	0	0	0	0	0	0	132	32	0	95	2	8
Headless : 		0	128	8	0	0	0	0	0	0	0	0	132	32	128	184	60	0
Bloodworm : 		0	12	8	0	0	0	0	0	0	0	0	132	32	144	14	11	0
Bloodworm : 		0	12	8	64	0	0	0	0	0	0	0	132	32	160	29	14	4
Bloodworm : 		0	12	8	64	0	0	0	0	0	0	0	132	32	192	40	14	132
Bloodworm : 		2	128	20	16	0	0	0	0	0	0	0	134	32	48	140	2	140
Bloodworm : 		0	140	8	64	0	0	0	0	23	0	0	132	32	32	216	24	8
Bloodworm : 		64	142	20	32	0	0	0	0	0	0	0	132	44	16	123	45	132
Bloodworm : 		164	14	20	16	0	0	0	0	0	0	2	132	44	160	143	4	136
Headless : 		32	14	24	32	196	0	94	47	7	0	1	132	0	224	123	160	129
Headless : 		0	12	2	64	0	0	0	0	0	0	0	132	32	16	111	30	4
Headless : 		0	12	8	64	0	0	0	0	0	0	0	132	32	192	27	6	132
Headless : 		64	12	8	64	0	0	0	0	0	0	5	132	32	128	86	4	8
Headless : 		0	12	2	64	0	0	0	0	22	0	0	132	32	48	48	11	140
Headless : 		0	140	2	0	0	0	0	0	0	0	0	132	32	112	192	22	0
Headless : 		0	140	2	64	0	0	0	0	0	0	0	132	32	112	176	23	12
Headless : 		0	12	2	64	0	0	0	0	0	0	0	132	32	176	225	11	8
Headless : 		0	12	2	64	0	0	0	0	0	0	0	132	32	208	208	8	140
Dread spider : 		0	140	8	64	0	0	0	0	0	0	0	132	32	96	203	5	4
Dread spider : 		0	12	8	64	0	0	0	0	0	0	0	132	32	48	139	27	12
Dread spider : 		0	140	8	64	0	0	0	0	0	0	0	132	32	64	11	31	132
Giant rat : 		0	12	8	0	0	64	0	0	0	0	0	132	32	176	158	28	132
Dread spider : 		0	140	8	0	0	0	0	0	19	0	0	132	32	32	8	8	128
Ghost : 		0	76	2	0	0	64	0	0	0	0	0	132	32	128	17	17	128
Mongbat : 		0	76	8	0	0	64	0	0	0	0	0	132	32	224	158	30	8
Gazer : 		0	76	2	64	0	0	0	0	0	0	0	132	32	0	102	11	8
Gazer : 		0	204	2	64	0	0	0	0	19	0	0	132	32	64	158	27	4
Gazer : 		0	192	8	0	0	0	0	0	0	0	7	131	32	112	227	59	0
Dire ghost : 		224	12	21	0	196	0	94	15	0	0	6	140	44	160	107	0	137
Dire ghost : 		0	76	2	64	0	0	0	0	0	0	0	132	32	192	39	0	12
Ghost : 		0	64	8	0	0	0	0	0	0	0	0	132	32	48	27	54	0
Dire ghost : 		0	140	8	64	0	0	0	0	0	0	0	132	32	64	29	36	12
Earth golem : 		0	32	8	0	0	0	0	0	0	0	0	132	32	240	222	34	0
Ghost : 		0	64	4	0	0	0	0	0	0	0	0	132	32	144	209	63	0
Wisp : 		0	76	2	0	0	192	0	0	0	0	0	132	32	0	158	12	0
Ghost : 		0	12	8	0	0	64	0	0	0	0	0	132	32	208	150	26	140
Stone golem : 		0	12	4	64	0	0	0	0	0	0	0	132	32	0	214	19	8
Metal golem : 		0	12	4	0	0	0	0	0	0	0	0	132	32	0	154	21	0
Headless : 		169	12	20	0	0	0	0	0	0	0	3	132	44	192	147	9	8
Feral ghoul : 		0	128	4	0	0	0	0	0	0	0	0	132	32	64	198	37	0
Reaper : 		0	128	4	0	0	0	0	0	0	0	0	132	32	208	185	39	0
Headless : 		0	12	2	0	0	0	0	0	0	0	0	132	32	0	203	2	128
Stone golem : 		0	12	4	0	0	0	0	0	26	0	0	132	0	192	149	5	128
Fire elemental : 		0	32	7	0	0	64	0	0	0	0	0	132	32	176	125	46	0
Slasher of veils : 		0	112	3	0	0	144	0	0	0	0	0	132	32	112	113	50	0
Unknown : 		0	46	27	32	0	128	0	0	1	0	0	132	96	48	113	32	0
Unknown : 		0	32	27	0	0	128	0	0	0	0	0	132	96	64	93	41	0
Unknown : 		0	30	27	48	0	128	0	0	0	0	0	132	96	128	93	32	0
Unknown : 		0	64	27	32	0	128	0	0	0	0	0	132	96	112	125	44	0
Unknown : 		0	78	27	0	0	128	0	0	0	0	0	132	96	176	105	32	0
Unknown : 		0	14	27	0	0	128	0	0	0	0	0	132	96	192	113	59	0
Unknown : 		0	16	11	0	0	128	0	0	0	0	0	132	96	64	121	59	0
Unknown : 		0	78	27	48	0	128	0	0	0	0	0	132	38	224	221	59	0
Ethereal Void Creatures : 		0	32	27	48	0	128	0	0	155	0	0	132	32	192	214	44	0
Unknown : 		0	46	27	16	0	128	0	0	167	0	0	132	32	16	207	38	0
Unknown : 		0	32	27	32	0	128	0	0	151	0	0	132	32	16	215	38	0
Ethereal Void Creatures : 		0	30	27	48	0	128	0	0	0	0	0	132	32	144	241	32	0
Ethereal Void Creatures : 		0	16	27	0	0	128	0	0	0	0	0	132	32	112	233	32	0
Ethereal Void Creatures : 		0	32	27	16	0	128	0	0	21	0	0	132	32	80	236	50	0
Ethereal Void Creatures : 		0	16	27	0	0	128	0	0	0	0	0	132	32	48	240	47	0
Unknown : 		0	78	27	48	0	128	0	0	0	0	0	132	32	112	220	38	0
Ethereal Void Creatures : 		0	64	27	32	0	128	0	0	0	0	0	132	33	128	188	32	0
Unknown : 		0	16	27	32	0	128	0	0	0	0	0	132	38	96	172	33	0
Unknown : 		0	32	27	16	0	128	0	0	76	0	0	132	32	192	172	32	0
Unknown : 		0	16	27	16	0	128	0	0	0	0	0	132	32	240	172	32	0
Unknown : 		0	16	27	0	0	128	0	0	0	0	0	132	32	208	180	32	0
Ethereal Void Creatures : 		0	78	27	0	0	128	0	0	0	0	0	132	38	64	197	51	0
Unknown : 		0	32	27	48	0	128	0	0	84	0	0	132	38	48	217	33	0
Ethereal Void Creatures : 		0	78	27	48	0	128	0	0	0	0	0	132	32	112	197	32	0
Ethereal Void Creatures : 		0	64	27	48	0	128	0	0	0	0	0	132	32	128	193	32	0
Ethereal Void Creatures : 		0	32	27	32	0	128	0	0	118	0	0	132	44	128	230	32	0
Unknown : 		0	46	27	32	0	128	0	0	132	0	0	132	32	16	178	34	0
Unknown : 		0	30	27	32	0	128	0	0	0	0	0	132	32	64	166	59	0
Unknown : 		0	32	27	16	0	128	0	0	172	0	0	132	38	160	177	40	0
Unknown : 		0	46	27	16	0	128	0	0	114	0	0	132	38	16	45	58	0
Unknown : 		0	30	27	48	0	128	0	0	0	0	0	132	38	240	44	32	0
Unknown : 		0	78	27	32	0	128	0	0	0	0	0	132	32	16	17	44	0
Unknown : 		0	32	27	32	0	128	0	0	62	0	0	132	38	176	20	45	0
Unknown : 		0	30	27	32	0	128	0	0	0	0	0	132	38	192	8	32	0
Ethereal Void Creatures : 		0	64	27	16	0	128	0	0	0	0	0	132	33	48	16	9	0
Unknown : 		0	46	27	16	0	128	0	0	148	0	0	132	38	96	52	32	0
Unknown : 		0	14	24	48	0	128	0	0	0	0	0	134	32	96	84	32	0
Unknown : 		0	16	27	0	0	128	0	0	0	0	0	132	32	48	72	36	0
Unknown : 		0	16	27	32	0	128	0	0	0	0	0	132	32	64	35	43	0
Unknown : 		0	32	27	32	0	128	0	0	54	0	0	132	32	32	35	37	0
Ethereal Void Creatures : 		0	78	27	48	0	128	0	0	0	0	0	132	32	160	70	41	0
Unknown : 		0	64	27	16	0	128	0	0	0	0	0	132	32	80	82	32	0
Ethereal Void Creatures : 		0	46	27	0	0	128	0	0	159	0	0	132	38	144	14	46	0
Unknown : 		0	64	27	32	0	128	0	0	0	0	0	132	38	176	46	52	0
Unknown : 		0	78	27	0	0	128	0	0	0	0	0	132	38	16	107	32	0
Ethereal Void Creatures : 		0	64	27	0	0	128	0	0	0	0	0	132	38	32	90	52	0
Ethereal Void Creatures : 		0	46	27	48	0	128	0	0	9	0	0	132	38	32	98	32	0
Ethereal Void Creatures : 		0	32	27	32	0	128	0	0	117	0	0	132	32	208	41	50	0
Ethereal Void Creatures : 		0	46	27	32	0	128	0	0	106	0	0	132	32	176	41	44	0
Ethereal Void Creatures : 		0	64	27	32	0	128	0	0	0	0	0	132	32	128	136	32	0
Unknown : 		0	64	27	16	0	128	0	0	0	0	0	132	32	96	104	35	0
Unknown : 		0	16	27	16	0	130	0	0	0	0	0	132	32	80	238	41	0
Unknown : 		0	14	27	32	0	140	0	0	0	0	0	132	32	96	206	61	0
Unknown : 		0	30	27	0	0	142	0	0	0	0	0	132	32	80	202	51	0
Unknown : 		0	16	27	0	0	136	0	0	0	0	0	132	32	32	207	38	0
Unknown : 		0	78	27	16	0	132	0	0	0	0	0	132	32	32	215	32	0
Unknown : 		0	78	27	48	0	128	0	0	0	0	0	132	38	160	76	1	0
Unknown : 		0	0	27	0	0	140	0	0	0	0	0	132	102	240	112	33	0
Unknown : 		0	30	27	48	0	132	0	0	0	0	0	132	32	160	161	36	0
Ethereal Void Creatures : 		32	0	27	32	0	140	0	0	0	0	0	132	38	64	181	32	0
Unknown : 		0	14	27	0	0	128	0	0	0	0	0	132	32	32	50	32	0
Ethereal Void Creatures : 		0	16	27	16	0	132	0	0	0	0	0	132	32	32	153	41	0
Ethereal Void Creatures : 		0	14	27	16	0	132	0	0	0	0	0	132	32	16	149	35	0
Ethereal Void Creatures : 		0	32	11	16	0	130	0	0	209	0	0	132	44	224	65	32	0
Ethereal Void Creatures : 		64	78	27	16	0	128	0	0	0	0	0	132	38	16	73	32	0
Ethereal Void Creatures : 		0	0	27	48	0	134	0	0	0	0	0	132	96	192	125	32	0
Ethereal Void Creatures : 		0	0	11	16	0	138	0	0	0	0	0	132	33	0	233	35	0
Ethereal Void Creatures : 		0	14	27	48	0	128	0	0	0	0	0	132	96	80	77	33	0
Unknown : 		0	14	27	16	0	134	0	0	0	0	0	132	38	112	65	32	0
Unknown : 		0	48	27	0	0	138	0	0	0	0	0	132	32	128	161	32	0
Ethereal Void Creatures : 		0	14	27	48	0	132	0	0	0	0	0	132	96	176	133	44	0
